mid_idx,mid_freq,fine_idx,fine_freq,cosine,difference
446,1621.582,2472,1618.436784,0.62596387,3.1452160000001186
447,1624.5117,1501,1620.989037,0.6667908,3.522662999999966
448,1627.4414,1564,1618.22979,0.6630264,9.211609999999837
449,1621.582,2447,1545.904823,0.7339159,75.67717700000003
450,1627.4414,2677,1619.423962,0.5686447,8.017437999999856
451,1621.582,1245,1622.294934,0.9159918,-0.7129339999999047
452,1627.4414,2895,1623.375527,0.6571964,4.0658730000000105
453,1618.6523,1353,1625.153636,0.6468611,-6.5013360000000375
454,1621.582,1402,1545.019842,0.6414673,76.56215800000018
455,1627.4414,1969,1622.938282,0.6939934,4.5031179999998585
456,1627.44,2917,1624.895037,0.81246686,2.5449630000000525
457,1627.4414,1873,1618.029624,0.7102122,9.411775999999918
458,1618.6523,179,1622.255696,0.8528833,-3.603395999999975
459,1618.6523,1435,1620.863224,0.87402046,-2.2109239999999772
460,1618.6523,726,1619.966509,0.9053237,-1.314209000000119
461,1618.6523,2765,1626.421499,0.7119191,-7.7691990000000715
462,1618.6523,1561,1623.345151,0.7234801,-4.692851000000019
463,1618.6523,1697,1619.626656,0.87955487,-0.9743559999999434
464,1618.6523,1864,1623.993658,0.64914143,-5.3413580000001275
465,1618.6523,2539,1618.259677,0.814292,0.39262299999995776
466,1618.6523,1690,1623.963657,0.75894254,-5.311357000000044
467,1618.6523,1596,1620.23851,0.6841244,-1.5862099999999373
468,1618.6523,38,1618.865755,0.70425624,-0.21345500000006723
469,1618.6523,679,1619.530837,0.9282664,-0.8785370000000512
470,1627.44,511,1618.088488,0.82876384,9.351511999999957
471,1627.44,1084,1623.368721,0.5965936,4.071279000000004
472,1627.4414,2857,1618.029278,0.6558065,9.412121999999954
473,1545.4102,2972,1618.608333,0.6618639,-73.19813299999987
474,1621.582,2178,1615.728292,0.7460311,5.853708000000097
475,1627.4414,365,1619.650602,0.7985786,7.790797999999995
476,1612.793,2133,1622.610649,0.77673095,-9.817649000000074
477,1621.582,1056,1545.039704,0.6465536,76.54229600000008
478,1621.582,596,1545.990001,0.7996034,75.59199900000021
479,1618.6523,2872,1622.883724,0.75389796,-4.231424000000061
480,1627.4414,1091,1545.19663,0.5200286,82.24477000000002
481,1627.4414,2402,1626.092824,0.8363504,1.3485759999998663
482,1621.582,412,1620.369212,0.4862988,1.212788000000046
483,1627.4414,2526,1620.97788,0.86907107,6.463520000000017
484,1624.5117,339,1623.092034,0.46992847,1.4196660000000065
485,1627.4414,2824,1623.595979,0.64838046,3.8454209999999875
486,1624.5117,2168,1624.45506,0.75523716,0.05664000000001579
487,1627.4414,373,1625.654502,0.7804043,1.7868979999998373
488,1545.4102,2544,1626.419401,0.87985265,-81.00920100000008
489,1627.4414,549,1623.822397,0.7026246,3.6190030000000206
490,1545.4102,838,1618.949963,0.81926924,-73.539763
491,1624.5117,1791,1618.01489,0.834164,6.496810000000096
492,1627.44,25,1620.862674,0.49984005,6.577326000000085
493,1545.4102,830,1618.364984,0.7463018,-72.95478400000002
494,1627.4414,2215,1619.701697,0.6551063,7.739702999999963
495,1545.4102,2280,1624.383392,0.79840475,-78.97319199999993
496,1621.582,894,1615.405823,0.5525026,6.176177000000052
497,1627.4414,1903,1620.323345,0.867056,7.118054999999913
498,1545.4102,2678,1623.287802,0.69092196,-77.87760200000002
499,1621.582,990,1622.994913,0.5981871,-1.4129129999998895
500,1627.4414,64,1622.539697,0.803635,4.901702999999998
501,1545.4102,2525,1616.866725,0.6826885,-71.45652500000006
502,1624.5117,559,1623.100167,0.68675405,1.411532999999963
503,1545.4102,2383,1618.121339,0.9168043,-72.711139
504,1627.4414,1190,1618.245919,0.7605579,9.195480999999972
505,1624.5117,2961,1621.483876,0.8432768,3.0278240000000096
506,1627.4414,677,1620.110507,0.830979,7.330892999999833
507,1627.4414,1606,1624.104348,0.70574254,3.337051999999858
508,1627.4414,389,1619.522395,0.65385264,7.91900499999997
509,1621.582,590,1615.933221,0.805496,5.648779000000104
510,1621.582,2564,1621.006762,0.6468754,0.5752380000001267
511,1624.5117,1559,1618.327757,0.5350978,6.183942999999999
512,1621.582,1252,1622.542729,0.7863736,-0.9607289999999011
513,1624.5117,2411,1623.308837,0.52426475,1.2028629999999794
514,1624.5117,118,1545.626267,0.6225507,78.88543299999992
515,1545.4102,2344,1545.865824,0.7226857,-0.4556239999999434
516,1621.582,2122,1545.981917,0.6451997,75.60008300000004
517,1618.6523,496,1620.241473,0.95044935,-1.5891730000000734
518,1618.6523,1269,1625.717145,0.72617,-7.064845000000105
519,1618.6523,2510,1622.075588,0.8766858,-3.423287999999957
520,1618.6523,1249,1622.075848,0.65229005,-3.4235479999999825
521,1618.6509,201,1621.939078,0.72252184,-3.2881780000000163
522,1545.4102,104,1624.377379,0.8935519,-78.96717899999999
523,1618.6523,2301,1624.439889,0.85432625,-5.787589000000025
524,1545.4102,2623,1620.482672,0.7908818,-75.07247200000006
525,1545.4102,1809,1618.244578,0.7539367,-72.83437800000002
526,1621.582,274,1623.564885,0.5198939,-1.9828849999998965
527,1627.4414,2147,1626.080103,0.76769406,1.3612969999999223
528,1618.6523,1749,1620.298519,0.6666496,-1.6462189999999737
529,1545.4102,1617,1625.422337,0.63355565,-80.01213699999994
530,1627.4414,2866,1626.295634,0.4477854,1.1457659999998668
531,1624.5117,863,1621.331055,0.6856896,3.180644999999913
532,1545.4102,1846,1623.420862,0.65126985,-78.01066199999991
533,1624.5117,1379,1615.293025,0.66176355,9.218675000000076
534,1627.4414,867,1621.522984,0.6001879,5.918415999999979
535,1545.4102,2774,1618.98087,0.87815946,-73.57067000000006
536,1627.4414,2148,1619.795102,0.7193211,7.646297999999888
537,1545.4102,2508,1618.06654,0.72773755,-72.65634
538,1627.4414,1387,1618.385576,0.5253753,9.05582400000003
539,1621.582,627,1620.427751,0.56987906,1.1542490000001635
540,1627.44,2114,1616.454511,0.78428775,10.985489000000143
541,1627.4414,1336,1624.083948,0.7912246,3.3574519999999666
542,1627.4414,140,1620.565438,0.68954486,6.875961999999845
543,1621.582,2976,1620.843681,0.7834043,0.7383190000000468
544,1624.5117,1489,1626.303384,0.4563048,-1.791684000000032
545,1545.4102,26,1622.05911,0.79745305,-76.64890999999989
546,1627.4414,951,1620.5723,0.71377164,6.869099999999889
547,1545.4102,1454,1624.178164,0.7541731,-78.76796399999989
548,1545.4102,815,1621.244461,0.7911034,-75.83426099999997
549,1621.582,1443,1545.204957,0.7474928,76.37704300000019
550,1621.5806,1000,1611.894887,0.76656836,9.685713000000078
551,1545.4102,1913,1620.024725,0.7083255,-74.61452499999996
552,1545.4102,806,1619.56368,0.62961423,-74.15347999999994
553,1545.4102,2620,1625.139255,0.75217026,-79.72905500000002
554,1621.582,2681,1545.835448,0.61173403,75.74655200000007
555,1545.4102,588,1618.781366,0.7454402,-73.3711659999999
556,1545.4102,636,1625.3785,0.7195059,-79.9683
557,1545.4102,2553,1623.393439,0.76305336,-77.98323899999991
558,1621.582,2420,1620.214186,0.7871278,1.3678140000001804
559,1624.5117,1456,1619.066642,0.49234596,5.445058000000017
560,1621.582,2358,1622.374727,0.6962621,-0.7927269999997861
561,1624.5117,781,1616.737048,0.58882004,7.77465200000006
562,1545.4102,2419,1616.81291,0.6492923,-71.40271000000007
563,1618.6523,2328,1618.495971,0.60861844,0.15632899999991423
564,1545.4102,435,1625.286466,0.7262626,-79.87626599999999
565,1624.5117,2846,1618.294442,0.68941635,6.217258000000129
566,1627.4414,1787,1545.196686,0.7395826,82.24471399999993
567,1627.4414,1689,1545.196753,0.79155755,82.24464699999999
568,1621.582,547,1618.673109,0.76596564,2.9088910000000396
569,1627.4414,2815,1545.83475,0.5966981,81.60664999999995
570,1624.5117,1869,1615.249098,0.4372671,9.262602000000015
571,1627.4414,1219,1615.85383,0.6170935,11.587569999999914
572,1545.4102,2100,1618.403686,0.828531,-72.99348600000008
573,1545.4102,486,1625.497084,0.7541518,-80.08688400000005
574,1627.4414,2839,1619.876535,0.79012406,7.564864999999827
575,1621.582,574,1619.105366,0.7597978,2.4766340000001037
576,1545.4102,814,1620.941671,0.7082328,-75.53147100000001
577,1545.4102,2390,1624.818985,0.75661194,-79.40878500000008
578,1627.4414,1373,1618.24759,0.77971447,9.193809999999985
579,1618.6523,2555,1622.788061,0.8630675,-4.135761000000002
580,1618.6523,2169,1623.469032,0.898002,-4.816732000000002
581,1618.6523,650,1618.047408,0.7820536,0.6048920000000635
582,1618.6523,895,1626.122718,0.8517713,-7.470418000000109
583,1618.6523,2841,1620.862347,0.8143844,-2.2100470000000314
584,1618.6523,1146,1622.938779,0.8670218,-4.286479000000099
585,1618.6523,518,1621.596554,0.75420606,-2.944254000000001
586,1618.6523,2207,1619.416706,0.91864675,-0.7644060000000081
587,1618.6523,348,1622.88127,0.8404705,-4.228970000000118
588,1618.6523,2076,1624.099557,0.87588435,-5.447257000000036
589,1615.7227,885,1624.835769,0.8257319,-9.113068999999996
590,1545.4102,1148,1625.760539,0.8622422,-80.35033900000008
591,1618.6523,346,1621.869958,0.8576387,-3.2176580000000286
592,1618.6523,2408,1619.696282,0.75867283,-1.0439820000001419
593,1618.6523,2586,1618.125903,0.92360127,0.5263969999998608
594,1618.6523,2484,1624.0274,0.8056281,-5.375099999999975
595,1618.6523,2859,1623.114268,0.7977729,-4.46196800000007
596,1618.6523,2444,1545.288596,0.7202198,73.36370399999987
597,1627.4414,2646,1619.619822,0.83347607,7.821577999999818
598,1545.4102,1246,1622.362375,0.677286,-76.9521749999999
599,1624.5117,2897,1621.955087,0.54925585,2.5566129999999703
600,1627.4414,2107,1622.393983,0.6240292,5.047416999999996
601,1621.582,2448,1545.039916,0.6673857,76.54208400000016
602,1624.5117,1669,1545.864105,0.7313456,78.64759499999991
603,1545.4102,1279,1624.923712,0.72687787,-79.51351199999999
604,1627.4414,869,1622.452877,0.64362377,4.9885229999999865
605,1621.582,2502,1545.059948,0.79743296,76.52205200000003
606,1624.5117,712,1619.582313,0.5691163,4.929386999999906
607,1627.4414,2416,1545.846177,0.5777449,81.59522300000003
608,1627.4414,840,1545.096349,0.646003,82.34505100000001
609,1624.5117,1128,1616.325377,0.6186253,8.18632300000013
610,1545.4102,250,1622.672711,0.6924835,-77.2625109999999
611,1545.4102,503,1619.240809,0.73182863,-73.83060899999987
612,1545.4102,481,1622.505664,0.7227882,-77.09546399999999
613,1624.5117,1451,1616.271707,0.6451547,8.239992999999913
614,1624.5117,2171,1615.541817,0.50612855,8.969882999999982
615,1545.4102,1024,1623.371632,0.6794051,-77.96143200000006
616,1621.582,21,1624.332142,0.44402713,-2.750141999999869
617,1624.5117,41,1620.074814,0.80939823,4.436885999999959
618,1624.5117,1520,1620.240199,0.7367514,4.271500999999944
619,1627.4414,1731,1626.08983,0.7988999,1.351570000000038
620,1627.4414,2870,1626.139632,0.482585,1.3017680000000382
621,1545.4102,111,1623.254978,0.64378864,-77.8447779999999
622,1621.582,1243,1545.364014,0.7297488,76.21798600000011
623,1545.4102,1681,1618.415615,0.69864935,-73.00541499999986
624,1621.582,260,1623.617956,0.55594426,-2.035955999999942
625,1624.5103,1889,1619.933001,0.644565,4.577298999999812
626,1621.582,517,1623.047311,0.49177164,-1.4653109999999288
627,1624.5117,2735,1623.023163,0.71718097,1.4885369999999511
628,1624.5103,1078,1625.265503,0.6938317,-0.755203000000165
629,1612.793,1248,1623.554067,0.7252708,-10.76106700000014
630,1624.5117,713,1616.541817,0.77046525,7.969882999999982
631,1621.582,129,1616.879205,0.8709992,4.702795000000151
632,1627.4414,2994,1622.874395,0.82327205,4.567004999999881
633,1618.6523,2437,1618.490157,0.7767568,0.16214300000001458
634,1545.4102,46,1619.006676,0.8517718,-73.59647599999994
635,1545.4102,2793,1620.194874,0.67079926,-74.784674
636,1545.4102,2904,1621.185219,0.7772427,-75.77501899999993
637,1627.4414,465,1624.102577,0.67524135,3.3388229999998202
638,1545.4102,2902,1623.077634,0.7816399,-77.66743399999996
639,1627.4414,2913,1626.42861,0.6989849,1.0127899999999954
640,1545.4102,1746,1622.428576,0.66896963,-77.01837599999999
641,1545.4102,2166,1620.487455,0.66778946,-75.07725499999992
642,1545.4102,2473,1621.186299,0.75134814,-75.77609899999993
643,1545.4102,2300,1620.449245,0.73399794,-75.03904499999999
644,1627.4414,1917,1545.021535,0.5700927,82.41986499999985
645,1545.4102,308,1620.274454,0.8336984,-74.86425400000007
646,1624.5117,2330,1616.143045,0.6513375,8.36865499999999
647,1545.4087,876,1616.203342,0.67581946,-70.79464200000007
648,1545.4102,2634,1620.165286,0.81880015,-74.75508599999989
649,1545.4102,1151,1622.09202,0.7629153,-76.68182000000002
650,1545.4102,2287,1619.204442,0.91067845,-73.79424199999994
651,1624.5117,109,1620.750479,0.75416803,3.7612209999999777
652,1545.4102,205,1619.693024,0.7333522,-74.28282399999989
653,1627.44,295,1626.112034,0.84628195,1.3279660000000604
654,1545.4102,1717,1619.962463,0.85911095,-74.55226300000004
655,1545.4102,1278,1622.708059,0.65914017,-77.29785900000002
656,1545.4102,1135,1625.161727,0.7960788,-79.7515269999999
657,1621.582,1334,1621.151067,0.72244644,0.4309330000000955
658,1624.5117,771,1545.757921,0.5928418,78.75377900000012
659,1545.4102,2693,1621.758495,0.855804,-76.34829500000001
660,1545.4102,1556,1621.569179,0.6831427,-76.15897900000004
661,1627.4414,2406,1545.206672,0.8038129,82.2347279999999
662,1618.6523,2098,1621.911842,0.7868681,-3.2595420000000104
663,1627.4414,772,1545.20651,0.7167508,82.23488999999995
664,1621.582,1723,1617.17702,0.796145,4.404980000000023
665,1627.4414,2699,1623.033861,0.806557,4.4075390000000425
666,1618.6523,2027,1626.101688,0.83700687,-7.449387999999999
667,1618.6523,1063,1624.16758,0.64519584,-5.515280000000075
668,1618.6523,1945,1618.034919,0.9422743,0.617381000000023
669,1618.6523,299,1622.033437,0.82507,-3.3811370000000807
670,1618.6523,1811,1619.692425,0.723139,-1.040124999999989
671,1618.6523,238,1620.794825,0.88281834,-2.142524999999978
672,1618.6523,60,1618.463027,0.7378149,0.1892729999999574
673,1621.582,1504,1620.444003,0.72269726,1.1379970000000412
674,1618.6523,145,1623.101293,0.7962701,-4.448992999999973
675,1618.6523,72,1618.616089,0.78057647,0.036210999999866544
676,1618.6523,1117,1623.422834,0.8321706,-4.770533999999998
677,1545.4087,1208,1622.548613,0.7449146,-77.13991299999998
678,1545.4102,2975,1619.787533,0.8037461,-74.37733299999991
679,1621.582,1058,1625.690952,0.70761067,-4.108951999999817
680,1624.5117,2289,1619.174629,0.58147454,5.3370709999999235
681,1627.4414,1108,1615.57932,0.6511622,11.862079999999878
682,1624.5117,941,1619.238147,0.7210407,5.273552999999993
683,1545.4102,1524,1615.792212,0.6715226,-70.38201200000003
684,1627.44,2944,1624.003655,0.76389915,3.436345000000074
685,1545.4102,2813,1621.134337,0.75648266,-75.72413699999993
686,1545.4102,875,1617.25619,0.7634685,-71.84599000000003
687,1624.5117,2722,1621.901128,0.79413277,2.6105720000000474
688,1545.4102,418,1619.56774,0.7140916,-74.15753999999993
689,1545.4102,423,1622.716381,0.77661645,-77.30618099999992
690,1624.5117,2503,1621.09839,0.63365346,3.4133099999999104
691,1627.4414,6,1623.661967,0.7783538,3.7794329999999263
692,1618.6509,858,1621.923703,0.60565156,-3.27280299999984
693,1618.6523,2791,1625.506067,0.6414287,-6.853767000000062
694,1621.582,2769,1545.401073,0.67167276,76.18092700000011
695,1545.4102,1368,1620.657558,0.91119653,-75.24735800000008
696,1627.44,1365,1618.347092,0.5653493,9.09290800000008
697,1627.44,437,1624.324749,0.68820345,3.115250999999944
698,1624.5117,1582,1622.768814,0.6191796,1.7428859999999986
699,1624.5117,2396,1545.110006,0.7578361,79.4016939999999
700,1624.5117,1856,1623.12046,0.72931314,1.3912399999999252
701,1545.4102,932,1626.464169,0.82582116,-81.05396900000005
702,1627.4414,85,1620.24134,0.82784873,7.200059999999894
703,1545.4102,1298,1622.912318,0.7440586,-77.50211799999988
704,1624.5117,1543,1621.597133,0.58900046,2.9145670000000337
705,1621.582,1528,1625.810115,0.6420103,-4.228114999999889
706,1545.4102,2442,1618.846098,0.74294424,-73.43589799999995
707,1612.793,1318,1620.358611,0.7464247,-7.565611000000217
708,1545.4102,1213,1626.448042,0.7482634,-81.03784199999996
709,1621.582,329,1624.31908,0.6783423,-2.737079999999878
710,1545.4102,65,1623.379811,0.88705504,-77.96961099999999
711,1624.5103,2822,1620.710118,0.64427644,3.8001819999999498
712,1627.4414,680,1620.88535,0.85309345,6.556049999999914
713,1545.4102,4,1623.461765,0.688121,-78.05156499999998
714,1621.582,2558,1619.203524,0.660427,2.3784760000000915
715,1621.582,1679,1620.159969,0.69125324,1.4220310000000609
716,1545.4102,644,1620.785616,0.6777562,-75.37541599999986
717,1621.582,1792,1620.538479,0.77628237,1.0435210000000552
718,1545.4102,1431,1625.043528,0.6876667,-79.63332799999989
719,1545.4102,2772,1620.716094,0.71883047,-75.30589400000008
720,1545.4102,1380,1622.921985,0.76445884,-77.51178499999992
721,1618.6523,2486,1625.179214,0.78135043,-6.526914000000033
722,1545.4102,107,1619.192289,0.79249763,-73.78208900000004
723,1624.5117,2906,1616.30614,0.5563511,8.205560000000105
724,1545.4102,1620,1625.461455,0.4483648,-80.05125499999986
725,1627.4414,682,1619.173871,0.63100624,8.267528999999968
726,1545.4102,1756,1623.005139,0.9118217,-77.59493900000007
727,1545.4102,707,1624.004355,0.85176325,-78.594155
728,1545.4102,1469,1619.220961,0.64801913,-73.81076099999996
729,1624.5117,2099,1622.590142,0.6441571,1.9215580000000045
730,1621.582,690,1612.905898,0.7643565,8.676102000000128
731,1621.582,1682,1626.994897,0.65026534,-5.41289699999993
732,1624.5117,2654,1615.589124,0.6930372,8.922575999999935
733,1624.5117,2298,1617.010692,0.55370915,7.501007999999956
734,1545.4102,400,1626.428618,0.8543735,-81.01841799999988
735,1545.4102,2556,1621.798357,0.772281,-76.38815699999986
736,1545.4102,525,1622.1637,0.6163502,-76.75350000000003
737,1545.4087,2540,1618.325567,0.6930318,-72.91686700000014
738,1627.4414,1214,1620.331493,0.8324062,7.109907000000021
739,1621.5806,1235,1612.046756,0.8099617,9.533844000000045
740,1621.582,522,1624.803518,0.63516724,-3.2215179999998327
741,1627.4414,1652,1623.01378,0.777652,4.4276199999999335
742,1545.4102,1651,1619.075881,0.6738031,-73.66568099999995
743,1545.4102,2500,1618.15799,0.75423026,-72.7477899999999
744,1621.5806,2790,1545.981092,0.572856,75.59950800000001
745,1545.4102,1341,1621.529975,0.7351781,-76.11977499999989
746,1624.5117,2407,1615.203618,0.8062307,9.308082000000013
747,1621.582,93,1627.994754,0.66046095,-6.41275399999995
748,1545.4102,213,1618.381809,0.80084276,-72.97160899999994
749,1618.6523,2349,1618.016445,0.61046964,0.6358549999999923
750,1624.5117,1744,1622.52333,0.8749303,1.9883700000000317
751,1624.5117,782,1616.129486,0.619539,8.382213999999976
752,1627.44,756,1545.040035,0.6471957,82.39996500000007
753,1618.6523,1575,1620.092427,0.8910275,-1.440127000000075
754,1618.6523,2795,1618.86915,0.8139811,-0.2168500000000222
755,1618.6509,1355,1623.235898,0.7387404,-4.584997999999814
756,1618.6523,2937,1621.914304,0.91227156,-3.2620039999999335
757,1545.4102,2348,1622.37497,0.7281977,-76.96477000000004
758,1618.6523,1850,1622.777212,0.71289563,-4.124911999999995
759,1618.6523,1729,1625.101478,0.6853893,-6.4491780000000745
760,1618.6523,2131,1619.972932,0.76508987,-1.3206319999999323
761,1618.6523,2750,1620.320602,0.7832359,-1.6683020000000397
762,1618.6509,475,1620.997318,0.80064607,-2.346417999999858
763,1618.6523,2731,1620.907115,0.69817656,-2.254815000000008
764,1545.4102,1648,1626.41973,0.69479704,-81.00953000000004
765,1618.6523,2704,1622.124222,0.8934312,-3.4719219999999495
766,1618.6523,2528,1619.515026,0.7114369,-0.862726000000066
767,1618.6523,2614,1626.115328,0.75557905,-7.463028000000122
768,1624.5117,1569,1619.954489,0.87363935,4.557211000000052
769,1627.4414,2577,1619.015205,0.79060674,8.426195000000007
770,1545.4102,995,1622.088508,0.64477885,-76.67830800000002
771,1627.4414,2367,1545.865967,0.6714134,81.57543299999998
772,1627.4414,2249,1622.17431,0.6364443,5.2670899999998255
773,1545.4102,2326,1624.748209,0.6123732,-79.33800900000006
774,1545.4102,2506,1623.344804,0.6472164,-77.93460400000004
775,1624.5117,1074,1620.10419,0.800784,4.407510000000002
776,1621.582,2157,1626.453135,0.6580007,-4.871134999999867
777,1627.4414,2626,1618.207061,0.61754507,9.234338999999864
778,1627.4414,2123,1619.127464,0.4930284,8.313936000000012
779,1627.44,828,1545.016958,0.78166795,82.42304200000012
780,1627.44,593,1545.885497,0.8464692,81.55450300000007
781,1627.4414,1322,1626.080853,0.7166904,1.3605469999999968
782,1624.5103,2350,1618.45943,0.6347328,6.050869999999804
783,1627.4414,2782,1626.120681,0.58105123,1.3207189999998263
784,1624.5117,1191,1616.968087,0.8170198,7.54361300000005
785,1627.4414,1521,1621.177364,0.84485143,6.264036000000033
786,1627.4414,2266,1624.917369,0.5377267,2.5240309999999226
787,1627.4414,809,1545.016612,0.5706519,82.42478800000004
788,1615.7212,1422,1618.458976,0.72071254,-2.73777599999994
789,1627.4414,1594,1624.084865,0.73922735,3.3565349999998944
790,1624.5117,2231,1616.536584,0.5389862,7.975116000000071
791,1545.4102,1747,1622.503228,0.75075215,-77.093028
792,1624.5117,788,1620.749152,0.7721429,3.7625479999999243
793,1624.5117,1329,1625.679449,0.7409957,-1.167748999999958
794,1627.4414,392,1625.263226,0.7843728,2.178173999999899
795,1627.4414,982,1623.33861,0.79064816,4.102789999999914
796,1624.5117,2728,1616.604826,0.48540798,7.906874000000016
797,1545.4102,1258,1622.856896,0.76267004,-77.44669599999997
798,1621.582,654,1616.820887,0.629851,4.761113000000023
799,1545.4087,2158,1618.309842,0.76118255,-72.90114199999994
800,1545.4102,2465,1621.589748,0.71858734,-76.17954800000007
801,1627.4414,1257,1618.192972,0.6443271,9.248427999999876
802,1621.582,1370,1625.062766,0.72003317,-3.480765999999903
803,1621.582,278,1620.781356,0.71565956,0.8006440000001476
804,1624.5117,1123,1620.56174,0.8371302,3.949959999999919
805,1621.582,767,1624.252017,0.680763,-2.670016999999916
806,1627.4414,2849,1621.353845,0.76476985,6.087554999999838
807,1545.4102,416,1622.866653,0.74783593,-77.45645300000001
808,1624.5117,203,1625.521534,0.76192033,-1.0098339999999553
809,1627.44,2697,1619.229251,0.672486,8.210749000000078
810,1545.4102,2780,1619.840188,0.6913927,-74.42998799999987
811,1545.4102,2740,1620.126022,0.80257666,-74.71582199999989
812,1545.4102,1694,1622.315607,0.77194,-76.90540699999997
813,1545.4102,2467,1622.465149,0.73870033,-77.05494900000008
814,1545.4102,714,1620.364876,0.66543204,-74.95467600000006
815,1627.4414,2067,1626.086304,0.6440318,1.3550960000000032
816,1621.582,1404,1616.473071,0.826906,5.1089290000002165
817,1545.4102,1149,1616.262149,0.65409297,-70.85194899999988
818,1627.44,1660,1626.10387,0.7717324,1.3361300000001393
819,1627.4414,2519,1623.463908,0.4623604,3.977491999999984
820,1627.4414,1980,1621.196302,0.6290493,6.245097999999871
821,1627.4414,1407,1625.674567,0.7815483,1.766832999999906
822,1621.582,1174,1545.204814,0.56433976,76.37718600000017
823,1621.582,943,1624.215917,0.5437877,-2.633916999999883
824,1621.582,1786,1612.801387,0.86185795,8.78061300000013
825,1624.5117,1137,1620.557922,0.6832163,3.9537780000000566
826,1624.5117,1242,1616.923803,0.61922395,7.587897000000112
827,1624.5117,1808,1545.110186,0.6003566,79.4015139999999
828,1618.6523,59,1622.863837,0.68630975,-4.211537000000135
829,1621.582,2362,1616.258782,0.5444443,5.323217999999997
830,1624.5103,1472,1621.923245,0.47700405,2.587054999999964
831,1627.4414,1403,1545.196647,0.7545976,82.24475299999995
832,1621.582,994,1623.186882,0.819667,-1.6048819999998614
833,1621.582,535,1618.341268,0.83355355,3.2407320000002073
834,1618.6523,1604,1618.174444,0.6542095,0.4778559999999743
835,1618.6509,1196,1625.092569,0.795864,-6.44166899999982
836,1618.6523,18,1618.2398,0.77970433,0.41249999999990905
837,1618.6523,1496,1621.861383,0.68676496,-3.209082999999964
838,1618.6523,1585,1623.438299,0.7394785,-4.785998999999947
839,1618.6523,1673,1623.354913,0.85387516,-4.702612999999928
840,1618.6523,81,1626.080913,0.65314806,-7.428613000000041
841,1618.6523,2543,1625.38874,0.84945095,-6.73644000000013
842,1618.6523,2881,1620.896696,0.71635747,-2.2443960000000516
843,1618.6523,613,1623.086633,0.7896327,-4.434332999999924
844,1618.6509,2565,1622.939047,0.798238,-4.288146999999981
845,1618.6523,2767,1625.712963,0.8514646,-7.060662999999977
846,1618.6509,110,1619.204518,0.73719555,-0.5536179999999149
847,1624.5117,2522,1619.418151,0.7939813,5.093548999999939
848,1627.4414,883,1618.219106,0.70076466,9.22229399999992
849,1624.5117,2061,1615.491084,0.6457526,9.020616000000018
850,1545.4102,336,1622.778939,0.70344335,-77.368739
851,1545.4102,2243,1622.34831,0.7189777,-76.93811000000005
852,1621.5806,2205,1615.555926,0.62068945,6.0246740000000045
853,1627.4414,611,1623.063963,0.82262766,4.377436999999873
854,1627.4414,2043,1618.237984,0.58244234,9.203415999999834
855,1621.5806,2960,1621.326414,0.56455445,0.25418599999989056
856,1627.4414,1357,1619.681876,0.8203699,7.7595239999998284
857,1545.4102,1233,1624.87634,0.69224757,-79.46614
858,1624.5117,228,1615.237626,0.7035692,9.274073999999928
859,1615.7227,1646,1618.710112,0.6379462,-2.9874119999999493
860,1627.4414,1463,1626.115951,0.8107833,1.325448999999935
861,1545.4102,2548,1619.535743,0.72178733,-74.12554299999988
862,1621.582,516,1618.025851,0.85284173,3.556149000000005
863,1545.4102,2479,1621.918257,0.65908885,-76.50805700000001
864,1624.5103,241,1619.100896,0.5842856,5.409403999999995
865,1627.4414,2087,1626.130035,0.7430163,1.3113650000000234
866,1627.4414,998,1621.466052,0.80529684,5.97534799999994
867,1621.582,1481,1618.924694,0.74393964,2.6573060000000623
868,1545.4102,1356,1625.087829,0.8368903,-79.67762900000002
869,1627.4414,1255,1620.136008,0.8047184,7.3053919999999835
870,1627.4414,1923,1626.142144,0.7600412,1.299256000000014
871,1545.4102,1401,1620.961301,0.77584964,-75.55110100000002
872,1627.4414,193,1619.780101,0.72258365,7.661298999999872
873,1621.582,1706,1625.904609,0.79500335,-4.322608999999829
874,1624.5117,1062,1619.199028,0.7410661,5.3126720000000205
875,1545.4102,765,1617.158152,0.658773,-71.74795199999994
876,1545.4102,2485,1620.366504,0.6638035,-74.95630400000005
877,1627.4414,2825,1545.066705,0.60237294,82.37469499999997
878,1627.4414,2829,1545.884488,0.50775826,81.55691200000001
879,1624.5103,291,1621.166586,0.76340646,3.3437139999998635
880,1624.5103,2141,1625.077168,0.72443,-0.5668680000001132
881,1627.44,32,1625.830642,0.86790764,1.6093580000001566
882,1627.4414,2945,1619.874051,0.5952939,7.567348999999922
883,1621.5806,2517,1623.804054,0.68863064,-2.223453999999947
884,1621.5806,1384,1624.215444,0.87038,-2.63484399999993
885,1627.44,2214,1622.553513,0.7025857,4.886486999999988
886,1545.4102,2818,1620.613203,0.5971018,-75.20300300000008
887,1627.4414,1547,1545.196594,0.6724172,82.24480599999993
888,1545.4102,2037,1618.924694,0.7605959,-73.51449400000001
889,1621.582,2660,1618.116726,0.54434454,3.465274000000136
890,1545.4102,2742,1619.429148,0.7076937,-74.01894799999991
891,1621.582,132,1619.934948,0.49917784,1.6470520000000306
892,1624.5117,2974,1625.488834,0.6783608,-0.9771339999999782
893,1627.4414,398,1621.397554,0.843267,6.0438460000000305
